ocean_distance_km,community_dissimilarity
139.33809511662434,1
140.75230867899745,1
278.72287142747456,1
278.72287142747456,1
278.72287142747456,1
278.72287142747456,1
278.72287142747456,1
277.72287142747456,1
277.72287142747456,1
278.72287142747456,1
279.1370849898476,1
279.1370849898476,1
282.5512985522206,1
282.5512985522206,1
281.5512985522206,1
281.5512985522206,1
281.5512985522206,1
401.37467504308245,0.825
400.37467504308245,0.6551724137931034
399.37467504308245,0.8227848101265823
398.7888886054555,0.8947368421052632
397.37467504308245,0.6170212765957447
508.44574285494724,1
508.0315292925741,1
508.0315292925741,1
509.0315292925741,1
508.0315292925741,1
507.44574285494724,0.8942307692307693
507.44574285494724,0.9019607843137255
507.44574285494724,0.8880597014925373
508.44574285494724,1
508.44574285494724,0.9629629629629629
573.788888605454,1
573.788888605454,1
573.788888605454,0.9695817490494296
